Model,State,Point,False_Positive_Rate,True_Positive_Rate,Threshold,State_AUROC
HistGradientBoosting,2,15,0.03592814371257485,0.6323529411764706,0.9743432688368684,0.9262064107079957
HistGradientBoosting,2,16,0.05389221556886228,0.6323529411764706,0.9453503888605282,0.9262064107079957
HistGradientBoosting,2,17,0.05389221556886228,0.7058823529411765,0.9046536078291092,0.9262064107079957
HistGradientBoosting,2,18,0.0658682634730539,0.7058823529411765,0.8621371073641133,0.9262064107079957
HistGradientBoosting,2,19,0.0658682634730539,0.75,0.7719751434997183,0.9262064107079957
HistGradientBoosting,2,20,0.08982035928143713,0.75,0.5951318543853839,0.9262064107079957
HistGradientBoosting,2,21,0.08982035928143713,0.7647058823529411,0.5907276775982362,0.9262064107079957
HistGradientBoosting,2,22,0.09580838323353294,0.7647058823529411,0.5148273214426845,0.9262064107079957
HistGradientBoosting,2,23,0.09580838323353294,0.7941176470588235,0.4285863249165819,0.9262064107079957
HistGradientBoosting,2,24,0.12574850299401197,0.7941176470588235,0.3500559779564352,0.9262064107079957
HistGradientBoosting,2,25,0.12574850299401197,0.8088235294117647,0.2791690185667319,0.9262064107079957
HistGradientBoosting,2,26,0.1317365269461078,0.8088235294117647,0.2709639355893976,0.9262064107079957
HistGradientBoosting,2,27,0.1317365269461078,0.8235294117647058,0.2623756075347612,0.9262064107079957
HistGradientBoosting,2,28,0.1437125748502994,0.8235294117647058,0.1851411404752976,0.9262064107079957
HistGradientBoosting,2,29,0.1437125748502994,0.8823529411764706,0.119301530802205,0.9262064107079957
HistGradientBoosting,2,30,0.1497005988023952,0.8823529411764706,0.1183104560503081,0.9262064107079957
HistGradientBoosting,2,31,0.1497005988023952,0.8970588235294118,0.0992982204058614,0.9262064107079957
HistGradientBoosting,2,32,0.19161676646706588,0.8970588235294118,0.0501449267506416,0.9262064107079957
HistGradientBoosting,2,33,0.19161676646706588,0.9264705882352942,0.0294001227051838,0.9262064107079957
HistGradientBoosting,2,34,0.31137724550898205,0.9264705882352942,0.005587974761377,0.9262064107079957
HistGradientBoosting,2,35,0.31137724550898205,0.9411764705882353,0.0055614183865343,0.9262064107079957
HistGradientBoosting,2,36,0.3532934131736527,0.9411764705882353,0.0029266567103033,0.9262064107079957
HistGradientBoosting,2,37,0.3532934131736527,0.9558823529411765,0.0028244827179749,0.9262064107079957
HistGradientBoosting,2,38,0.5688622754491018,0.9558823529411765,0.0003998973541228,0.9262064107079957
HistGradientBoosting,2,39,0.5688622754491018,0.9705882352941176,0.0003664634654482,0.9262064107079957
HistGradientBoosting,2,40,0.6347305389221557,0.9705882352941176,0.0002422926475682,0.9262064107079957
HistGradientBoosting,2,41,0.6347305389221557,0.9852941176470589,0.0002231009115077,0.9262064107079957
HistGradientBoosting,2,42,0.6766467065868264,0.9852941176470589,0.0001070732336102,0.9262064107079957
HistGradientBoosting,2,43,0.6766467065868264,1.0,0.000105889399278,0.9262064107079957
HistGradientBoosting,2,44,1.0,1.0,6.785318323233713e-08,0.9262064107079957
HistGradientBoosting,3,1,0.0,0.0,,0.8072362420188507
HistGradientBoosting,3,2,0.0,0.010869565217391304,0.9999999195787096,0.8072362420188507
HistGradientBoosting,3,3,0.0,0.07608695652173914,0.9999001637099284,0.8072362420188507
HistGradientBoosting,3,4,0.006993006993006993,0.07608695652173914,0.9998857892272016,0.8072362420188507
HistGradientBoosting,3,5,0.006993006993006993,0.08695652173913043,0.999846742857208,0.8072362420188507
HistGradientBoosting,3,6,0.013986013986013986,0.08695652173913043,0.99976113122788,0.8072362420188507
HistGradientBoosting,3,7,0.013986013986013986,0.11956521739130435,0.9996374204570764,0.8072362420188507
HistGradientBoosting,3,8,0.02097902097902098,0.11956521739130435,0.9996302128703142,0.8072362420188507
HistGradientBoosting,3,9,0.02097902097902098,0.18478260869565216,0.9991687671850572,0.8072362420188507
HistGradientBoosting,3,10,0.027972027972027972,0.18478260869565216,0.9991079255560232,0.8072362420188507
HistGradientBoosting,3,11,0.027972027972027972,0.2826086956521739,0.9961456636422784,0.8072362420188507
HistGradientBoosting,3,12,0.03496503496503497,0.2826086956521739,0.996065289392399,0.8072362420188507
HistGradientBoosting,3,13,0.03496503496503497,0.44565217391304346,0.970060505597184,0.8072362420188507
HistGradientBoosting,3,14,0.04895104895104895,0.44565217391304346,0.95965114971774,0.8072362420188507
HistGradientBoosting,3,15,0.04895104895104895,0.4782608695652174,0.9438285997447876,0.8072362420188507
HistGradientBoosting,3,16,0.055944055944055944,0.4782608695652174,0.94347814235994,0.8072362420188507
HistGradientBoosting,3,17,0.055944055944055944,0.5,0.9079807164422412,0.8072362420188507
HistGradientBoosting,3,18,0.06293706293706294,0.5,0.9005573463101662,0.8072362420188507
HistGradientBoosting,3,19,0.06293706293706294,0.5217391304347826,0.8787977659710707,0.8072362420188507
HistGradientBoosting,3,20,0.09090909090909091,0.5217391304347826,0.8153949963477762,0.8072362420188507
HistGradientBoosting,3,21,0.09090909090909091,0.532608695652174,0.8006088017544637,0.8072362420188507
HistGradientBoosting,3,22,0.1048951048951049,0.532608695652174,0.7757819584812276,0.8072362420188507
HistGradientBoosting,3,23,0.1048951048951049,0.5434782608695652,0.7742839653284405,0.8072362420188507
HistGradientBoosting,3,24,0.11188811188811189,0.5434782608695652,0.7369879454666703,0.8072362420188507
HistGradientBoosting,3,25,0.11188811188811189,0.5543478260869565,0.7288029129437074,0.8072362420188507
HistGradientBoosting,3,26,0.11888111888111888,0.5543478260869565,0.7110193398115869,0.8072362420188507
HistGradientBoosting,3,27,0.11888111888111888,0.5652173913043478,0.6755695820927851,0.8072362420188507
HistGradientBoosting,3,28,0.13286713286713286,0.5652173913043478,0.6581767002330401,0.8072362420188507
HistGradientBoosting,3,29,0.13286713286713286,0.6195652173913043,0.6227243941330189,0.8072362420188507
HistGradientBoosting,3,30,0.13986013986013987,0.6195652173913043,0.6082700009492297,0.8072362420188507
HistGradientBoosting,3,31,0.13986013986013987,0.6413043478260869,0.5842743689391752,0.8072362420188507
HistGradientBoosting,3,32,0.14685314685314685,0.6413043478260869,0.5784792284182584,0.8072362420188507
HistGradientBoosting,3,33,0.14685314685314685,0.6521739130434783,0.5692946349613259,0.8072362420188507
HistGradientBoosting,3,34,0.17482517482517482,0.6521739130434783,0.5343243545817337,0.8072362420188507
HistGradientBoosting,3,35,0.17482517482517482,0.6630434782608695,0.5201087200496042,0.8072362420188507
HistGradientBoosting,3,36,0.18181818181818182,0.6630434782608695,0.5193876871154139,0.8072362420188507
HistGradientBoosting,3,37,0.18181818181818182,0.6739130434782609,0.4851678140386605,0.8072362420188507
HistGradientBoosting,3,38,0.1888111888111888,0.6739130434782609,0.4091463602206067,0.8072362420188507
HistGradientBoosting,3,39,0.1888111888111888,0.6847826086956522,0.3895205680254489,0.8072362420188507
HistGradientBoosting,3,40,0.2097902097902098,0.6847826086956522,0.3354047098137035,0.8072362420188507
HistGradientBoosting,3,41,0.2097902097902098,0.6956521739130435,0.3269874140839497,0.8072362420188507
HistGradientBoosting,3,42,0.2517482517482518,0.6956521739130435,0.3022176759934739,0.8072362420188507
HistGradientBoosting,3,43,0.2517482517482518,0.717391304347826,0.2848157482189895,0.8072362420188507
HistGradientBoosting,3,44,0.25874125874125875,0.717391304347826,0.2728816105364699,0.8072362420188507
HistGradientBoosting,3,45,0.25874125874125875,0.7282608695652174,0.2693318809520501,0.8072362420188507
HistGradientBoosting,3,46,0.2727272727272727,0.7282608695652174,0.2649061665034282,0.8072362420188507
HistGradientBoosting,3,47,0.2727272727272727,0.7391304347826086,0.2649052990471109,0.8072362420188507
HistGradientBoosting,3,48,0.2867132867132867,0.7391304347826086,0.2421424277480317,0.8072362420188507
HistGradientBoosting,3,49,0.2867132867132867,0.75,0.235463694563902,0.8072362420188507
HistGradientBoosting,3,50,0.2937062937062937,0.75,0.2239581337430975,0.8072362420188507
HistGradientBoosting,3,51,0.2937062937062937,0.7717391304347826,0.1975035221300146,0.8072362420188507
HistGradientBoosting,3,52,0.32167832167832167,0.7717391304347826,0.1504718958561897,0.8072362420188507
HistGradientBoosting,3,53,0.32167832167832167,0.8043478260869565,0.1340574239376471,0.8072362420188507
HistGradientBoosting,3,54,0.32867132867132864,0.8043478260869565,0.1197646574117798,0.8072362420188507
HistGradientBoosting,3,55,0.32867132867132864,0.8152173913043478,0.090645313849072,0.8072362420188507
HistGradientBoosting,3,56,0.3706293706293706,0.8152173913043478,0.0540117669866391,0.8072362420188507
HistGradientBoosting,3,57,0.3706293706293706,0.8260869565217391,0.0537225049538711,0.8072362420188507
HistGradientBoosting,3,58,0.3916083916083916,0.8260869565217391,0.0473675521387537,0.8072362420188507
HistGradientBoosting,3,59,0.3916083916083916,0.8369565217391305,0.0406600885486079,0.8072362420188507
HistGradientBoosting,3,60,0.42657342657342656,0.8369565217391305,0.0293199546442602,0.8072362420188507
HistGradientBoosting,3,61,0.42657342657342656,0.8478260869565217,0.0265525163630452,0.8072362420188507
HistGradientBoosting,3,62,0.46153846153846156,0.8478260869565217,0.0210469380343818,0.8072362420188507
HistGradientBoosting,3,63,0.46153846153846156,0.8586956521739131,0.0209292437251201,0.8072362420188507
HistGradientBoosting,3,64,0.5104895104895105,0.8586956521739131,0.0153558220653244,0.8072362420188507
HistGradientBoosting,3,65,0.5104895104895105,0.8695652173913043,0.0150263415223657,0.8072362420188507
HistGradientBoosting,3,66,0.5594405594405595,0.8695652173913043,0.0084738294218525,0.8072362420188507
HistGradientBoosting,3,67,0.5594405594405595,0.8804347826086957,0.0077254430988271,0.8072362420188507
HistGradientBoosting,3,68,0.5734265734265734,0.8804347826086957,0.0073425417446094,0.8072362420188507
HistGradientBoosting,3,69,0.5734265734265734,0.8913043478260869,0.007178342881467,0.8072362420188507
HistGradientBoosting,3,70,0.5944055944055944,0.8913043478260869,0.0069557235712264,0.8072362420188507
HistGradientBoosting,3,71,0.5944055944055944,0.9021739130434783,0.0067010472351541,0.8072362420188507
HistGradientBoosting,3,72,0.6363636363636364,0.9021739130434783,0.0043644116950062,0.8072362420188507
HistGradientBoosting,3,73,0.6363636363636364,0.9239130434782609,0.0032803281478343,0.8072362420188507
HistGradientBoosting,3,74,0.6783216783216783,0.9239130434782609,0.0023285172305363,0.8072362420188507
HistGradientBoosting,3,75,0.6783216783216783,0.9347826086956522,0.0021410701974635,0.8072362420188507
HistGradientBoosting,3,76,0.6923076923076923,0.9347826086956522,0.0019837689059493,0.8072362420188507
HistGradientBoosting,3,77,0.6923076923076923,0.9456521739130435,0.0019180641589993,0.8072362420188507
HistGradientBoosting,3,78,0.7342657342657343,0.9456521739130435,0.0014236098855561,0.8072362420188507
HistGradientBoosting,3,79,0.7342657342657343,0.9565217391304348,0.0010850384940086,0.8072362420188507
HistGradientBoosting,3,80,0.8251748251748252,0.9565217391304348,0.0003260202832344,0.8072362420188507
HistGradientBoosting,3,81,0.8251748251748252,0.967391304347826,0.0002891171479703,0.8072362420188507
HistGradientBoosting,3,82,0.916083916083916,0.967391304347826,3.4216789047985207e-05,0.8072362420188507
HistGradientBoosting,3,83,0.916083916083916,0.9782608695652174,2.199008989726382e-05,0.8072362420188507
HistGradientBoosting,3,84,0.951048951048951,0.9782608695652174,8.089905163507326e-06,0.8072362420188507
HistGradientBoosting,3,85,0.951048951048951,0.9891304347826086,6.2876550144114e-06,0.8072362420188507
HistGradientBoosting,3,86,0.965034965034965,0.9891304347826086,5.854579810542088e-06,0.8072362420188507
HistGradientBoosting,3,87,0.965034965034965,1.0,4.621665261942376e-06,0.8072362420188507
HistGradientBoosting,3,88,1.0,1.0,1.8913044256534227e-09,0.8072362420188507
Seasonal Baseline,1,1,0.0,0.0,,0.8760833333333333
Seasonal Baseline,1,2,0.025,0.0,0.7727272727272727,0.8760833333333333
Seasonal Baseline,1,3,0.0875,0.2,0.7272727272727273,0.8760833333333333
Seasonal Baseline,1,4,0.125,0.5733333333333334,0.6818181818181818,0.8760833333333333
Seasonal Baseline,1,5,0.125,0.7466666666666667,0.6363636363636364,0.8760833333333333
Seasonal Baseline,1,6,0.175,0.7466666666666667,0.5909090909090909,0.8760833333333333
Seasonal Baseline,1,7,0.175,0.9066666666666666,0.5454545454545454,0.8760833333333333
Seasonal Baseline,1,8,0.25,0.9066666666666666,0.3636363636363636,0.8760833333333333
Seasonal Baseline,1,9,0.25,1.0,0.3181818181818182,0.8760833333333333
Seasonal Baseline,1,10,1.0,1.0,0.0454545454545454,0.8760833333333333
Seasonal Baseline,2,1,0.0,0.0,,0.9366854526241635
Seasonal Baseline,2,2,0.005988023952095809,0.29411764705882354,0.9090909090909092,0.9366854526241635
Seasonal Baseline,2,3,0.005988023952095809,0.5735294117647058,0.8636363636363636,0.9366854526241635
Seasonal Baseline,2,4,0.04790419161676647,0.5735294117647058,0.6363636363636364,0.9366854526241635
Seasonal Baseline,2,5,0.04790419161676647,0.7647058823529411,0.5909090909090909,0.9366854526241635
Seasonal Baseline,2,6,0.11976047904191617,0.7647058823529411,0.4090909090909091,0.9366854526241635
Seasonal Baseline,2,7,0.11976047904191617,0.8676470588235294,0.3636363636363636,0.9366854526241635
Seasonal Baseline,2,8,0.20359281437125748,0.8676470588235294,0.3181818181818182,0.9366854526241635
Seasonal Baseline,2,9,0.20359281437125748,0.9558823529411765,0.2727272727272727,0.9366854526241635
Seasonal Baseline,2,10,0.31137724550898205,0.9558823529411765,0.1363636363636363,0.9366854526241635
Seasonal Baseline,2,11,0.4251497005988024,0.9852941176470589,0.0909090909090909,0.9366854526241635
Seasonal Baseline,2,12,1.0,1.0,0.0454545454545454,0.9366854526241635
Seasonal Baseline,3,1,0.0,0.0,,0.7623897841289146
Seasonal Baseline,3,2,0.006993006993006993,0.0,0.9090909090909092,0.7623897841289146
Seasonal Baseline,3,3,0.02097902097902098,0.20652173913043478,0.8636363636363636,0.7623897841289146
Seasonal Baseline,3,4,0.02097902097902098,0.40217391304347827,0.8181818181818182,0.7623897841289146
Seasonal Baseline,3,5,0.06293706293706294,0.40217391304347827,0.6818181818181818,0.7623897841289146
Seasonal Baseline,3,6,0.06293706293706294,0.5543478260869565,0.6363636363636364,0.7623897841289146
Seasonal Baseline,3,7,0.14685314685314685,0.5543478260869565,0.4090909090909091,0.7623897841289146
Seasonal Baseline,3,8,0.23776223776223776,0.6413043478260869,0.3636363636363636,0.7623897841289146
Seasonal Baseline,3,9,0.32867132867132864,0.717391304347826,0.3181818181818182,0.7623897841289146
Seasonal Baseline,3,10,0.6223776223776224,0.782608695652174,0.2727272727272727,0.7623897841289146
Seasonal Baseline,3,11,0.7272727272727273,0.9456521739130435,0.2272727272727272,0.7623897841289146
Seasonal Baseline,3,12,0.7272727272727273,0.9891304347826086,0.1818181818181818,0.7623897841289146
Seasonal Baseline,3,13,0.8601398601398601,0.9891304347826086,0.0909090909090909,0.7623897841289146
Seasonal Baseline,3,14,1.0,1.0,0.0454545454545454,0.7623897841289146
