Model,State,Threshold,Model_Net_Benefit,Treat_All_Net_Benefit,Treat_None_Net_Benefit,State_Prevalence,Interpretation
Equal Soft Voting,1,0.53,0.1656858306926211,-0.4486192847442283,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.54,0.1574468085106383,-0.4801110083256245,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.55,0.14846335697399524,-0.513002364066194,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.56,0.1392649903288201,-0.5473887814313347,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.5700000000000001,0.15239980207817908,-0.583374567046017,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.5800000000000001,0.13941236068895635,-0.6210739614994937,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.59,0.13046185781006747,-0.6606123508043589,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.6,0.12553191489361704,-0.702127659574468,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.61,0.1227495908346972,-0.745771958537916,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.62,0.11758118701007839,-0.7917133258678611,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.63,0.11213341000575042,-0.8401380103507762,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.64,0.09787234042553192,-0.8912529550827423,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.65,0.09179331306990879,-0.9452887537993923,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.66,0.08110137672090112,-1.002503128911139,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.67,0.09155383623468727,-1.0631850419084463,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.68,0.08085106382978718,-1.1276595744680855,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.6900000000000001,0.07920384351406995,-1.1962937542896368,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.7000000000000001,0.08226950354609924,-1.269503546099291,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.7100000000000001,0.07116654438738071,-1.3477622890682324,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.72,0.07294832826747721,-1.43161094224924,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.73,0.07344365642237985,-1.5216706067769894,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.74,0.05826513911620296,-1.6186579378068737,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.75,0.059574468085106386,-1.7234042553191489,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.76,0.04397163120567377,-1.8368794326241136,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.77,0.02775208140610544,-1.9602220166512492,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.78,0.01934235976789167,-2.0947775628626695,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.79,0.021884498480243125,-2.2421479229989876,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.8,0.004255319148936149,-2.4042553191489366,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.81,-0.010078387458006766,-2.5834266517357234,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.8200000000000001,-0.025531914893617086,-2.7825059101654857,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.8300000000000001,-0.04230287859824791,-3.0050062578222794,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.8400000000000001,-0.06063829787234054,-3.255319148936173,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.85,-0.08936170212765956,-3.539007092198581,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.86,-0.10273556231003038,-3.86322188449848,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.87,-0.1299509001636661,-4.2373158756137475,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.88,-0.16028368794326242,-4.673758865248227,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.89,-0.09129593810444875,-5.189555125725339,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.9,-0.08510638297872343,-5.808510638297873,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.91,-0.10827423167848706,-6.565011820330971,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.92,-0.10000000000000007,-7.510638297872346,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.93,-0.13556231003039526,-8.726443768996965,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.9400000000000001,-0.12056737588652496,-10.347517730496463,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.9500000000000001,-0.15319148936170235,-12.617021276595763,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.9600000000000001,-0.09787234042553211,-16.021276595744713,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.97,0.0,-21.69503546099289,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.98,0.0,-33.04255319148933,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,1,0.99,0.0,-67.08510638297867,0.0,0.3191489361702128,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.01,0.2833870621104663,0.28218353750268643,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.02,0.2814589665653495,0.2748588797221016,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.03,0.2743145426628647,0.2673831980697521,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.04,0.26365248226950355,0.25975177304964536,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.05,0.26136618141097423,0.2519596864501679,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.060000000000000005,0.2602987777274785,0.2440018107741059,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.06999999999999999,0.26090139556165637,0.23587279798673072,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.08,0.2599444958371878,0.22756706753006473,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.09,0.25550619593172785,0.21907879354687865,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.09999999999999999,0.2539007092198582,0.21040189125295505,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.11,0.25235476930432704,0.2015300023906287,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.12,0.2520309477756286,0.1924564796905222,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.13,0.2513573000733676,0.18317437026167763,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.14,0.2508659079663533,0.17367639782285993,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.15000000000000002,0.2490613266583229,0.16395494367959945,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.16,0.24295845997973659,0.15400202634245183,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.17,0.2376826454755191,0.14380927967187895,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.18000000000000002,0.23767514270887388,0.13336792942397505,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.19,0.23588127134226425,0.12266876805883895,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.2,0.2297872340425532,0.11170212765957444,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.21000000000000002,0.22903312685160246,0.10045785079450573,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.22,0.2271685761047463,0.08892525913802507,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.23,0.22227134567560097,0.0770931196463111,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.24000000000000002,0.2203807390817469,0.06494960806270991,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.25,0.21843971631205672,0.052482269503546064,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.26,0.21368602645198387,0.03967797584818855,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.27,0.20477994753716117,0.02652287962693084,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.28,0.2044917257683215,0.013002364066193761,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.29000000000000004,0.20431525322145638,-0.0008990110878034918,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.3,0.20243161094224923,-0.015197568389057836,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.31,0.20049337033610853,-0.02991057662658042,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.32,0.19849812265331662,-0.04505632040050073,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.33,0.19637980311209907,-0.060654175928866405,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.34,0.19445519019987106,-0.07672469374597046,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.35000000000000003,0.19247135842880525,-0.09328968903436996,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.36000000000000004,0.18617021276595744,-0.11037234042553201,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.37,0.19155690645052348,-0.12799729821006423,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.38,0.18970487302676733,-0.14619080301990395,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.39,0.18779211719567493,-0.1649808161841647,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.4,0.18581560283687942,-0.18439716312056748,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.41000000000000003,0.18377208799134512,-0.20447169130905163,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.42000000000000004,0.1847395451210565,-0.22523844460748366,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.43,0.18268010451661068,-0.24673385591638664,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.44,0.18054711246200608,-0.26899696048632227,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.45,0.17833655705996132,-0.2920696324951644,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.46,0.17966903073286053,-0.31599684791174154,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.47000000000000003,0.17695704536330792,-0.34082697711762355,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.48000000000000004,0.17054009819967264,-0.36661211129296245,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.49,0.16829370045890696,-0.3934084272006675,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.5,0.16595744680851063,-0.4212765957446809,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.51,0.16352583586626138,-0.4502822405557969,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.52,0.16099290780141842,-0.4804964539007094,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.53,0.15835219556360342,-0.5119963784517884,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.54,0.15559666975023123,-0.5448658649398707,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.55,0.15366430260047279,-0.5791962174940901,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.56,0.15628626692456477,-0.6150870406189557,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.5700000000000001,0.1535873330034636,-0.6526472043542804,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.5800000000000001,0.15075987841945288,-0.6919959473150966,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.59,0.14779449922158797,-0.7332641411520497,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.6,0.14468085106382977,-0.7765957446808509,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.61,0.1414075286415712,-0.8221494817239499,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.62,0.13796192609182528,-0.87010078387458,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.63,0.14157561817136283,-0.9206440483036229,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.64,0.13806146572104017,-0.9739952718676124,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.65,0.1343465045592705,-1.0303951367781157,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.66,0.1304130162703379,-1.0901126408010016,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.67,0.13488072211476465,-1.1534493874919411,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.68,0.12659574468085105,-1.2207446808510642,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.6900000000000001,0.13177762525737816,-1.2923816060398083,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.7000000000000001,0.1276595744680851,-1.3687943262411353,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.7100000000000001,0.12942039618488624,-1.450476889214968,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.72,0.12522796352583587,-1.5379939209726443,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.73,0.1207249802994484,-1.6319936958234829,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.74,0.11587561374795419,-1.7332242225859247,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.75,0.10638297872340424,-1.8425531914893618,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.76,0.09645390070921983,-1.9609929078014185,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.77,0.08603145235892692,-2.089731729879741,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.78,0.0943907156673114,-2.2301740812379114,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.79,0.08794326241134749,-2.383991894630193,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.8,0.09361702127659573,-2.5531914893617027,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.81,0.08689809630459125,-2.7402015677491613,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.8200000000000001,0.07517730496453898,-2.947990543735226,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.8300000000000001,0.06683354192740922,-3.180225281602004,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.8400000000000001,0.07553191489361694,-3.4414893617021303,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.85,0.06666666666666668,-3.7375886524822697,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.86,0.07416413373860184,-4.075987841945288,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.87,0.06481178396072015,-4.466448445171849,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.88,0.049645390070921974,-4.921985815602837,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.89,0.028239845261121832,-5.460348162475823,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.9,0.008510638297872325,-6.106382978723405,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.91,-0.014657210401891302,-6.895981087470452,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.92,0.002127659574468005,-7.882978723404261,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.93,-0.024924012158054842,-9.151975683890583,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.9400000000000001,-0.014184397163120699,-10.843971631205687,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.9500000000000001,0.10212765957446808,-13.21276595744683,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.9600000000000001,0.08085106382978724,-16.765957446808542,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.97,0.059574468085106386,-22.68794326241133,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.98,0.03404255319148936,-34.53191489361699,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,2,0.99,0.00425531914893617,-70.06382978723398,0.0,0.28936170212765955,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.01,0.38547173866322804,0.38534278959810875,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.02,0.3799392097264438,0.37907077724706906,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.03,0.3709146742706734,0.3726694450537399,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.04,0.36223404255319147,0.36613475177304966,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.05,0.34960806270996636,0.3594624860022396,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.060000000000000005,0.33961068356722496,0.35264825712992304,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.06999999999999999,0.33552962708762296,0.34568748570121255,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.08,0.32303422756706757,0.3385753931544866,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.09,0.32167407061024084,0.331306990881459,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.09999999999999999,0.3054373522458629,0.32387706855791965,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.11,0.29514702366722445,0.31628018168778393,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.12,0.2932301740812379,0.30851063829787234,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.13,0.2886769381266813,0.3005624847150893,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.14,0.2882731321128154,0.2924294903513112,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.15000000000000002,0.288360450563204,0.28410513141426785,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.16,0.28226950354609925,0.2755825734549139,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.17,0.2772109715457575,0.2668546526531659,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.18000000000000002,0.2776336274001038,0.25791385573430203,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.19,0.27549251379038614,0.24875229839768848,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.2,0.26382978723404255,0.2393617021276596,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.21000000000000002,0.26286022084567734,0.22973336924319956,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.22,0.2620840152755046,0.2198581560283688,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.23,0.25299806576402323,0.209726443768997,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.24000000000000002,0.2499440089585666,0.19932810750279953,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.25,0.2425531914893617,0.18865248226950357,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.26,0.24105807935595167,0.17768832662449685,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.27,0.23695715534829492,0.1664237831535995,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.28,0.23640661938534274,0.1548463356973995,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.29000000000000004,0.2252322445310159,0.14294276296074315,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.3,0.2224924012158055,0.13069908814589665,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.31,0.21498612395929695,0.1181005242059821,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.32,0.21226533166458073,0.10513141426783479,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.33,0.20520800254048904,0.09177516671959346,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.34,0.20670535138620244,0.07801418439716307,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.35000000000000003,0.20196399345335514,0.06382978723404253,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.36000000000000004,0.19920212765957446,0.049202127659574435,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.37,0.19635258358662613,0.034110097939885176,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.38,0.19341111873713107,0.018531228551818824,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.39,0.18883850715033135,0.002441576560865022,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.4,0.18865248226950354,-0.014184397163120588,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.41000000000000003,0.18564731337901189,-0.0313739632167328,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.42000000000000004,0.187527512839325,-0.049156272927366185,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.43,0.18365061590145576,-0.0675625233296005,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.44,0.1790273556231003,-0.08662613981762918,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.45,0.1756286266924565,-0.10638297872340419,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.46,0.18029944838455478,-0.12687155240346726,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.47000000000000003,0.17792051384985952,-0.14813327980730628,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.48000000000000004,0.18330605564648117,-0.17021276595744683,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.49,0.1768043387567793,-0.19315811430955354,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.5,0.1702127659574468,-0.21702127659574466,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.51,0.1679548415110725,-0.24185844550586189,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.52,0.1656028368794326,-0.2677304964539008,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.53,0.15889542779538252,-0.29470348574015404,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.54,0.15633672525439407,-0.3228492136910268,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.55,0.15366430260047279,-0.35224586288416093,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.56,0.1508704061895551,-0.38297872340425543,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.5700000000000001,0.14794656110836218,-0.4151410192973777,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.5800000000000001,0.14488348530901718,-0.44883485309017246,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.59,0.1416709911779969,-0.4841722885313957,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.6,0.13829787234042554,-0.5212765957446807,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.61,0.12624113475177307,-0.5602836879432623,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.62,0.11825307950727884,-0.6013437849944009,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.63,0.11431857389304198,-0.6446233467510062,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.64,0.1177304964539007,-0.6903073286052009,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.65,0.121580547112462,-0.7386018237082069,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.66,0.11339173967459322,-0.7897371714643305,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.67,0.12224371373307544,-0.8439716312056741,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.68,0.11861702127659574,-0.9015957446808512,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.6900000000000001,0.11475634866163348,-0.9629375428963628,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.7000000000000001,0.11063829787234042,-1.0283687943262416,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.7100000000000001,0.09772560528246511,-1.098312545854733,0.0,0.39148936170212767,One-versus-rest ecological decision utility
Equal Soft Voting,3,0.72,0.09300911854103344,-1.1732522796352582,0.0,0.39148936170212767,One-versus-rest ecological decision utility
