Model,State,Threshold,TP,FN,FP,TN,Sensitivity,Specificity,Precision,F1,Youden_J,Predicted_Positive_Rate
CatBoost,2,0.98,5,63,0,167,0.07352941176470588,1.0,1.0,0.13698630136986303,0.07352941176470584,0.02127659574468085
CatBoost,2,0.99,0,68,0,167,0.0,1.0,,,0.0,0.0
CatBoost,3,0.01,92,0,142,1,1.0,0.006993006993006993,0.39316239316239315,0.5644171779141104,0.006993006993007089,0.9957446808510638
CatBoost,3,0.02,92,0,135,8,1.0,0.055944055944055944,0.4052863436123348,0.5768025078369906,0.05594405594405605,0.9659574468085106
CatBoost,3,0.03,92,0,129,14,1.0,0.0979020979020979,0.416289592760181,0.5878594249201278,0.09790209790209792,0.9404255319148936
CatBoost,3,0.04,92,0,124,19,1.0,0.13286713286713286,0.42592592592592593,0.5974025974025974,0.13286713286713292,0.9191489361702128
CatBoost,3,0.05,91,1,120,23,0.9891304347826086,0.16083916083916083,0.4312796208530806,0.6006600660066006,0.14996959562176948,0.8978723404255319
CatBoost,3,0.060000000000000005,89,3,118,25,0.967391304347826,0.17482517482517482,0.42995169082125606,0.5953177257525084,0.14221647917300095,0.8808510638297873
CatBoost,3,0.06999999999999999,89,3,111,32,0.967391304347826,0.22377622377622378,0.445,0.6095890410958904,0.1911675281240499,0.851063829787234
CatBoost,3,0.08,86,6,106,37,0.9347826086956522,0.25874125874125875,0.4479166666666667,0.6056338028169014,0.19352386743691108,0.8170212765957446
CatBoost,3,0.09,84,8,100,43,0.9130434782608695,0.3006993006993007,0.45652173913043476,0.608695652173913,0.21374277896017024,0.7829787234042553
CatBoost,3,0.09999999999999999,82,10,95,48,0.8913043478260869,0.3356643356643357,0.4632768361581921,0.6096654275092936,0.22696868349042254,0.7531914893617021
CatBoost,3,0.11,82,10,92,51,0.8913043478260869,0.35664335664335667,0.47126436781609193,0.6165413533834586,0.24794770446944359,0.7404255319148936
CatBoost,3,0.12,81,11,89,54,0.8804347826086957,0.3776223776223776,0.4764705882352941,0.6183206106870229,0.2580571602310733,0.723404255319149
CatBoost,3,0.13,81,11,78,65,0.8804347826086957,0.45454545454545453,0.5094339622641509,0.6454183266932271,0.33498023715415015,0.676595744680851
CatBoost,3,0.14,79,13,73,70,0.8586956521739131,0.48951048951048953,0.5197368421052632,0.6475409836065573,0.34820614168440267,0.6468085106382979
CatBoost,3,0.15000000000000002,78,14,67,76,0.8478260869565217,0.5314685314685315,0.5379310344827586,0.6582278481012658,0.3792946184250532,0.6170212765957447
CatBoost,3,0.16,76,16,60,83,0.8260869565217391,0.5804195804195804,0.5588235294117647,0.6666666666666667,0.40650653694131966,0.5787234042553191
CatBoost,3,0.17,76,16,58,85,0.8260869565217391,0.5944055944055944,0.5671641791044776,0.672566371681416,0.4204925509273334,0.5702127659574469
CatBoost,3,0.18000000000000002,76,16,55,88,0.8260869565217391,0.6153846153846154,0.5801526717557252,0.6816143497757847,0.44147157190635467,0.5574468085106383
CatBoost,3,0.19,75,17,53,90,0.8152173913043478,0.6293706293706294,0.5859375,0.6818181818181819,0.44458802067497727,0.5446808510638298
CatBoost,3,0.2,75,17,50,93,0.8152173913043478,0.6503496503496503,0.6,0.6912442396313364,0.4655670416539981,0.5319148936170213
CatBoost,3,0.21000000000000002,73,19,47,96,0.7934782608695652,0.6713286713286714,0.6083333333333333,0.6886792452830188,0.46480693219823666,0.5106382978723404
CatBoost,3,0.22,72,20,44,99,0.782608695652174,0.6923076923076923,0.6206896551724138,0.6923076923076923,0.47491638795986635,0.49361702127659574
CatBoost,3,0.23,72,20,43,100,0.782608695652174,0.6993006993006993,0.6260869565217392,0.6956521739130436,0.4819093949528732,0.48936170212765956
CatBoost,3,0.24000000000000002,70,22,38,105,0.7608695652173914,0.7342657342657343,0.6481481481481481,0.7000000000000001,0.49513529948312573,0.4595744680851064
CatBoost,3,0.25,69,23,36,107,0.75,0.7482517482517482,0.6571428571428571,0.7005076142131981,0.49825174825174834,0.44680851063829785
CatBoost,3,0.26,69,23,33,110,0.75,0.7692307692307693,0.6764705882352942,0.7113402061855669,0.5192307692307692,0.4340425531914894
CatBoost,3,0.27,68,24,30,113,0.7391304347826086,0.7902097902097902,0.6938775510204082,0.7157894736842104,0.5293402249923989,0.41702127659574467
CatBoost,3,0.28,66,26,28,115,0.717391304347826,0.8041958041958042,0.7021276595744681,0.7096774193548387,0.5215871085436303,0.4
CatBoost,3,0.29000000000000004,66,26,27,116,0.717391304347826,0.8111888111888111,0.7096774193548387,0.7135135135135136,0.5285801155366372,0.39574468085106385
CatBoost,3,0.3,65,27,26,117,0.7065217391304348,0.8181818181818182,0.7142857142857143,0.7103825136612023,0.5247035573122529,0.3872340425531915
CatBoost,3,0.31,64,28,24,119,0.6956521739130435,0.8321678321678322,0.7272727272727273,0.711111111111111,0.5278200060808755,0.37446808510638296
CatBoost,3,0.32,63,29,24,119,0.6847826086956522,0.8321678321678322,0.7241379310344828,0.7039106145251397,0.5169504408634844,0.3702127659574468
CatBoost,3,0.33,63,29,22,121,0.6847826086956522,0.8461538461538461,0.7411764705882353,0.7118644067796609,0.5309364548494984,0.3617021276595745
CatBoost,3,0.34,61,31,22,121,0.6630434782608695,0.8461538461538461,0.7349397590361446,0.6971428571428572,0.5091973244147157,0.35319148936170214
CatBoost,3,0.35000000000000003,60,32,21,122,0.6521739130434783,0.8531468531468531,0.7407407407407407,0.6936416184971098,0.5053207661903314,0.3446808510638298
CatBoost,3,0.36000000000000004,60,32,21,122,0.6521739130434783,0.8531468531468531,0.7407407407407407,0.6936416184971098,0.5053207661903314,0.3446808510638298
CatBoost,3,0.37,60,32,21,122,0.6521739130434783,0.8531468531468531,0.7407407407407407,0.6936416184971098,0.5053207661903314,0.3446808510638298
CatBoost,3,0.38,60,32,20,123,0.6521739130434783,0.8601398601398601,0.75,0.6976744186046512,0.5123137731833385,0.3404255319148936
CatBoost,3,0.39,60,32,20,123,0.6521739130434783,0.8601398601398601,0.75,0.6976744186046512,0.5123137731833385,0.3404255319148936
CatBoost,3,0.4,59,33,19,124,0.6413043478260869,0.8671328671328671,0.7564102564102564,0.6941176470588235,0.508437214958954,0.33191489361702126
CatBoost,3,0.41000000000000003,58,34,18,125,0.6304347826086957,0.8741258741258742,0.7631578947368421,0.6904761904761905,0.50456065673457,0.32340425531914896
CatBoost,3,0.42000000000000004,57,35,17,126,0.6195652173913043,0.8811188811188811,0.7702702702702703,0.6867469879518072,0.5006840985101855,0.3148936170212766
CatBoost,3,0.43,56,36,14,129,0.6086956521739131,0.9020979020979021,0.8,0.6913580246913581,0.5107935542718152,0.2978723404255319
CatBoost,3,0.44,56,36,14,129,0.6086956521739131,0.9020979020979021,0.8,0.6913580246913581,0.5107935542718152,0.2978723404255319
CatBoost,3,0.45,56,36,13,130,0.6086956521739131,0.9090909090909091,0.8115942028985508,0.6956521739130436,0.5177865612648223,0.2936170212765957
CatBoost,3,0.46,55,37,12,131,0.5978260869565217,0.916083916083916,0.8208955223880597,0.6918238993710691,0.5139100030404378,0.2851063829787234
CatBoost,3,0.47000000000000003,53,39,12,131,0.5760869565217391,0.916083916083916,0.8153846153846154,0.6751592356687899,0.49217087260565506,0.2765957446808511
CatBoost,3,0.48000000000000004,52,40,11,132,0.5652173913043478,0.9230769230769231,0.8253968253968254,0.6709677419354838,0.488294314381271,0.2680851063829787
CatBoost,3,0.49,51,41,11,132,0.5543478260869565,0.9230769230769231,0.8225806451612904,0.6623376623376623,0.47742474916387967,0.26382978723404255
CatBoost,3,0.5,51,41,11,132,0.5543478260869565,0.9230769230769231,0.8225806451612904,0.6623376623376623,0.47742474916387967,0.26382978723404255
CatBoost,3,0.51,51,41,11,132,0.5543478260869565,0.9230769230769231,0.8225806451612904,0.6623376623376623,0.47742474916387967,0.26382978723404255
CatBoost,3,0.52,50,42,11,132,0.5434782608695652,0.9230769230769231,0.819672131147541,0.6535947712418301,0.4665551839464883,0.25957446808510637
CatBoost,3,0.53,50,42,10,133,0.5434782608695652,0.9300699300699301,0.8333333333333334,0.6578947368421053,0.4735481909394954,0.2553191489361702
CatBoost,3,0.54,50,42,9,134,0.5434782608695652,0.9370629370629371,0.847457627118644,0.662251655629139,0.4805411979325023,0.251063829787234
CatBoost,3,0.55,50,42,9,134,0.5434782608695652,0.9370629370629371,0.847457627118644,0.662251655629139,0.4805411979325023,0.251063829787234
CatBoost,3,0.56,50,42,9,134,0.5434782608695652,0.9370629370629371,0.847457627118644,0.662251655629139,0.4805411979325023,0.251063829787234
CatBoost,3,0.5700000000000001,49,43,9,134,0.532608695652174,0.9370629370629371,0.8448275862068966,0.6533333333333333,0.4696716327151109,0.24680851063829787
CatBoost,3,0.5800000000000001,49,43,8,135,0.532608695652174,0.9440559440559441,0.8596491228070176,0.6577181208053693,0.476664639708118,0.2425531914893617
CatBoost,3,0.59,48,44,8,135,0.5217391304347826,0.9440559440559441,0.8571428571428571,0.6486486486486486,0.46579507449072666,0.23829787234042554
CatBoost,3,0.6,48,44,8,135,0.5217391304347826,0.9440559440559441,0.8571428571428571,0.6486486486486486,0.46579507449072666,0.23829787234042554
CatBoost,3,0.61,48,44,8,135,0.5217391304347826,0.9440559440559441,0.8571428571428571,0.6486486486486486,0.46579507449072666,0.23829787234042554
CatBoost,3,0.62,48,44,8,135,0.5217391304347826,0.9440559440559441,0.8571428571428571,0.6486486486486486,0.46579507449072666,0.23829787234042554
CatBoost,3,0.63,48,44,8,135,0.5217391304347826,0.9440559440559441,0.8571428571428571,0.6486486486486486,0.46579507449072666,0.23829787234042554
CatBoost,3,0.64,48,44,8,135,0.5217391304347826,0.9440559440559441,0.8571428571428571,0.6486486486486486,0.46579507449072666,0.23829787234042554
CatBoost,3,0.65,48,44,8,135,0.5217391304347826,0.9440559440559441,0.8571428571428571,0.6486486486486486,0.46579507449072666,0.23829787234042554
CatBoost,3,0.66,48,44,8,135,0.5217391304347826,0.9440559440559441,0.8571428571428571,0.6486486486486486,0.46579507449072666,0.23829787234042554
CatBoost,3,0.67,48,44,8,135,0.5217391304347826,0.9440559440559441,0.8571428571428571,0.6486486486486486,0.46579507449072666,0.23829787234042554
CatBoost,3,0.68,48,44,8,135,0.5217391304347826,0.9440559440559441,0.8571428571428571,0.6486486486486486,0.46579507449072666,0.23829787234042554
CatBoost,3,0.6900000000000001,48,44,8,135,0.5217391304347826,0.9440559440559441,0.8571428571428571,0.6486486486486486,0.46579507449072666,0.23829787234042554
CatBoost,3,0.7000000000000001,46,46,7,136,0.5,0.951048951048951,0.8679245283018868,0.6344827586206897,0.45104895104895104,0.225531914893617
CatBoost,3,0.7100000000000001,45,47,7,136,0.4891304347826087,0.951048951048951,0.8653846153846154,0.625,0.4401793858315597,0.22127659574468084
CatBoost,3,0.72,44,48,7,136,0.4782608695652174,0.951048951048951,0.8627450980392157,0.6153846153846154,0.42930982061416856,0.2170212765957447
CatBoost,3,0.73,42,50,7,136,0.45652173913043476,0.951048951048951,0.8571428571428571,0.5957446808510638,0.40757069017938585,0.20851063829787234
CatBoost,3,0.74,42,50,6,137,0.45652173913043476,0.958041958041958,0.875,0.6,0.4145636971723927,0.20425531914893616
CatBoost,3,0.75,40,52,6,137,0.43478260869565216,0.958041958041958,0.8695652173913043,0.5797101449275363,0.39282456673761024,0.19574468085106383
CatBoost,3,0.76,39,53,5,138,0.42391304347826086,0.965034965034965,0.8863636363636364,0.5735294117647058,0.38894800851322575,0.18723404255319148
CatBoost,3,0.77,39,53,4,139,0.42391304347826086,0.972027972027972,0.9069767441860465,0.5777777777777778,0.39594101550623284,0.1829787234042553
CatBoost,3,0.78,39,53,4,139,0.42391304347826086,0.972027972027972,0.9069767441860465,0.5777777777777778,0.39594101550623284,0.1829787234042553
CatBoost,3,0.79,37,55,4,139,0.40217391304347827,0.972027972027972,0.9024390243902439,0.556390977443609,0.37420188507145014,0.17446808510638298
CatBoost,3,0.8,37,55,4,139,0.40217391304347827,0.972027972027972,0.9024390243902439,0.556390977443609,0.37420188507145014,0.17446808510638298
CatBoost,3,0.81,36,56,4,139,0.391304347826087,0.972027972027972,0.9,0.5454545454545454,0.363332319854059,0.1702127659574468
CatBoost,3,0.8200000000000001,34,58,4,139,0.3695652173913043,0.972027972027972,0.8947368421052632,0.5230769230769231,0.3415931894192763,0.16170212765957448
CatBoost,3,0.8300000000000001,31,61,4,139,0.33695652173913043,0.972027972027972,0.8857142857142857,0.4881889763779527,0.30898449376710246,0.14893617021276595
CatBoost,3,0.8400000000000001,30,62,4,139,0.32608695652173914,0.972027972027972,0.8823529411764706,0.47619047619047616,0.2981149285497111,0.14468085106382977
CatBoost,3,0.85,27,65,4,139,0.29347826086956524,0.972027972027972,0.8709677419354839,0.4390243902439024,0.2655062328975373,0.13191489361702127
CatBoost,3,0.86,24,68,4,139,0.2608695652173913,0.972027972027972,0.8571428571428571,0.4,0.23289753724536322,0.11914893617021277
CatBoost,3,0.87,22,70,4,139,0.2391304347826087,0.972027972027972,0.8461538461538461,0.3728813559322034,0.21115840681058073,0.11063829787234042
CatBoost,3,0.88,18,74,4,139,0.1956521739130435,0.972027972027972,0.8181818181818182,0.3157894736842105,0.16768014594101555,0.09361702127659574
CatBoost,3,0.89,13,79,4,139,0.14130434782608695,0.972027972027972,0.7647058823529411,0.2385321100917431,0.113332319854059,0.07234042553191489
CatBoost,3,0.9,11,81,4,139,0.11956521739130435,0.972027972027972,0.7333333333333333,0.20560747663551404,0.0915931894192763,0.06382978723404255
CatBoost,3,0.91,8,84,3,140,0.08695652173913043,0.9790209790209791,0.7272727272727273,0.1553398058252427,0.06597750076010955,0.04680851063829787
CatBoost,3,0.92,6,86,2,141,0.06521739130434782,0.986013986013986,0.75,0.12,0.05123137731833394,0.03404255319148936
CatBoost,3,0.93,5,87,2,141,0.05434782608695652,0.986013986013986,0.7142857142857143,0.101010101010101,0.040361812100942585,0.029787234042553193
CatBoost,3,0.9400000000000001,4,88,1,142,0.043478260869565216,0.993006993006993,0.8,0.08247422680412371,0.03648525387655832,0.02127659574468085
CatBoost,3,0.9500000000000001,3,89,1,142,0.03260869565217391,0.993006993006993,0.75,0.06249999999999999,0.02561568865916697,0.01702127659574468
CatBoost,3,0.9600000000000001,2,90,0,143,0.021739130434782608,1.0,1.0,0.042553191489361694,0.021739130434782705,0.00851063829787234
CatBoost,3,0.97,1,91,0,143,0.010869565217391304,1.0,1.0,0.02150537634408602,0.010869565217391353,0.00425531914893617
CatBoost,3,0.98,1,91,0,143,0.010869565217391304,1.0,1.0,0.02150537634408602,0.010869565217391353,0.00425531914893617
CatBoost,3,0.99,0,92,0,143,0.0,1.0,,,0.0,0.0
Equal Soft Voting,1,0.01,75,0,102,58,1.0,0.3625,0.423728813559322,0.5952380952380952,0.36250000000000004,0.7531914893617021
Equal Soft Voting,1,0.02,75,0,70,90,1.0,0.5625,0.5172413793103449,0.6818181818181819,0.5625,0.6170212765957447
Equal Soft Voting,1,0.03,75,0,53,107,1.0,0.66875,0.5859375,0.7389162561576355,0.66875,0.5446808510638298
Equal Soft Voting,1,0.04,75,0,47,113,1.0,0.70625,0.6147540983606558,0.7614213197969544,0.70625,0.5191489361702127
Equal Soft Voting,1,0.05,74,1,42,118,0.9866666666666667,0.7375,0.6379310344827587,0.774869109947644,0.7241666666666666,0.49361702127659574
Equal Soft Voting,1,0.060000000000000005,74,1,40,120,0.9866666666666667,0.75,0.6491228070175439,0.7830687830687831,0.7366666666666668,0.4851063829787234
Equal Soft Voting,1,0.06999999999999999,74,1,38,122,0.9866666666666667,0.7625,0.6607142857142857,0.7914438502673796,0.7491666666666665,0.4765957446808511
Equal Soft Voting,1,0.08,73,2,38,122,0.9733333333333334,0.7625,0.6576576576576577,0.7849462365591398,0.7358333333333333,0.4723404255319149
Equal Soft Voting,1,0.09,73,2,37,123,0.9733333333333334,0.76875,0.6636363636363637,0.7891891891891892,0.7420833333333334,0.46808510638297873
Equal Soft Voting,1,0.09999999999999999,73,2,36,124,0.9733333333333334,0.775,0.6697247706422018,0.7934782608695652,0.7483333333333335,0.46382978723404256
Equal Soft Voting,1,0.11,73,2,35,125,0.9733333333333334,0.78125,0.6759259259259259,0.7978142076502733,0.7545833333333334,0.4595744680851064
Equal Soft Voting,1,0.12,73,2,35,125,0.9733333333333334,0.78125,0.6759259259259259,0.7978142076502733,0.7545833333333334,0.4595744680851064
Equal Soft Voting,1,0.13,72,3,35,125,0.96,0.78125,0.6728971962616822,0.7912087912087912,0.74125,0.4553191489361702
Equal Soft Voting,1,0.14,72,3,35,125,0.96,0.78125,0.6728971962616822,0.7912087912087912,0.74125,0.4553191489361702
Equal Soft Voting,1,0.15000000000000002,72,3,34,126,0.96,0.7875,0.6792452830188679,0.7955801104972376,0.7475,0.451063829787234
Equal Soft Voting,1,0.16,71,4,33,127,0.9466666666666667,0.79375,0.6826923076923077,0.7932960893854749,0.7404166666666665,0.4425531914893617
Equal Soft Voting,1,0.17,71,4,33,127,0.9466666666666667,0.79375,0.6826923076923077,0.7932960893854749,0.7404166666666665,0.4425531914893617
Equal Soft Voting,1,0.18000000000000002,71,4,33,127,0.9466666666666667,0.79375,0.6826923076923077,0.7932960893854749,0.7404166666666665,0.4425531914893617
Equal Soft Voting,1,0.19,71,4,32,128,0.9466666666666667,0.8,0.6893203883495146,0.7977528089887641,0.7466666666666666,0.43829787234042555
Equal Soft Voting,1,0.2,70,5,32,128,0.9333333333333333,0.8,0.6862745098039216,0.7909604519774012,0.7333333333333334,0.4340425531914894
Equal Soft Voting,1,0.21000000000000002,70,5,32,128,0.9333333333333333,0.8,0.6862745098039216,0.7909604519774012,0.7333333333333334,0.4340425531914894
Equal Soft Voting,1,0.22,70,5,32,128,0.9333333333333333,0.8,0.6862745098039216,0.7909604519774012,0.7333333333333334,0.4340425531914894
Equal Soft Voting,1,0.23,70,5,32,128,0.9333333333333333,0.8,0.6862745098039216,0.7909604519774012,0.7333333333333334,0.4340425531914894
Equal Soft Voting,1,0.24000000000000002,70,5,32,128,0.9333333333333333,0.8,0.6862745098039216,0.7909604519774012,0.7333333333333334,0.4340425531914894
Equal Soft Voting,1,0.25,70,5,32,128,0.9333333333333333,0.8,0.6862745098039216,0.7909604519774012,0.7333333333333334,0.4340425531914894
Equal Soft Voting,1,0.26,70,5,32,128,0.9333333333333333,0.8,0.6862745098039216,0.7909604519774012,0.7333333333333334,0.4340425531914894
Equal Soft Voting,1,0.27,70,5,32,128,0.9333333333333333,0.8,0.6862745098039216,0.7909604519774012,0.7333333333333334,0.4340425531914894
Equal Soft Voting,1,0.28,70,5,31,129,0.9333333333333333,0.80625,0.693069306930693,0.7954545454545454,0.7395833333333335,0.4297872340425532
Equal Soft Voting,1,0.29000000000000004,70,5,31,129,0.9333333333333333,0.80625,0.693069306930693,0.7954545454545454,0.7395833333333335,0.4297872340425532
Equal Soft Voting,1,0.3,69,6,31,129,0.92,0.80625,0.69,0.7885714285714287,0.7262500000000001,0.425531914893617
Equal Soft Voting,1,0.31,69,6,31,129,0.92,0.80625,0.69,0.7885714285714287,0.7262500000000001,0.425531914893617
Equal Soft Voting,1,0.32,69,6,31,129,0.92,0.80625,0.69,0.7885714285714287,0.7262500000000001,0.425531914893617
Equal Soft Voting,1,0.33,67,8,31,129,0.8933333333333333,0.80625,0.6836734693877551,0.7745664739884393,0.6995833333333334,0.41702127659574467
Equal Soft Voting,1,0.34,67,8,31,129,0.8933333333333333,0.80625,0.6836734693877551,0.7745664739884393,0.6995833333333334,0.41702127659574467
Equal Soft Voting,1,0.35000000000000003,67,8,31,129,0.8933333333333333,0.80625,0.6836734693877551,0.7745664739884393,0.6995833333333334,0.41702127659574467
Equal Soft Voting,1,0.36000000000000004,67,8,31,129,0.8933333333333333,0.80625,0.6836734693877551,0.7745664739884393,0.6995833333333334,0.41702127659574467
